KodPracownika;Data_DD.MM.YY.;Data_HH:MM:SS;GodzinaWejscia;GodzinaWyjscia
808;23.02.2021 00:00:00;06:00:00;14:00:00;
808;24.02.2021 00:00:00;06:00:00;14:00:00;
808;25.02.2021 00:00:00;06:00:00;14:00:00;
808;26.02.2021 00:00:00;06:00:00;14:00:00;
1387;01.02.2021 00:00:00;22:00:00;06:00:00;
1387;02.02.2021 00:00:00;22:00:00;06:00:00;
1387;03.02.2021 00:00:00;22:00:00;06:00:00;
1387;04.02.2021 00:00:00;22:00:00;06:00:00;
1387;05.02.2021 00:00:00;22:00:00;06:00:00;
1387;08.02.2021 00:00:00;14:00:00;22:00:00;
1387;11.02.2021 00:00:00;14:00:00;22:00:00;
1387;12.02.2021 00:00:00;14:00:00;22:00:00;
1387;15.02.2021 00:00:00;06:00:00;14:00:00;
1387;16.02.2021 00:00:00;06:00:00;14:00:00;
1387;18.02.2021 00:00:00;06:00:00;14:00:00;
1387;19.02.2021 00:00:00;06:00:00;14:00:00;
1387;24.02.2021 00:00:00;22:00:00;06:00:00;
1387;25.02.2021 00:00:00;22:00:00;06:00:00;
1387;26.02.2021 00:00:00;22:00:00;06:00:00;
1979;01.02.2021 00:00:00;22:00:00;06:00:00;
1979;02.02.2021 00:00:00;22:00:00;06:00:00;
1979;03.02.2021 00:00:00;22:00:00;06:00:00;
1979;04.02.2021 00:00:00;22:00:00;06:00:00;
1979;05.02.2021 00:00:00;22:00:00;06:00:00;
1979;08.02.2021 00:00:00;14:00:00;22:00:00;
1979;09.02.2021 00:00:00;14:00:00;22:00:00;
1979;10.02.2021 00:00:00;14:00:00;22:00:00;
1979;11.02.2021 00:00:00;14:00:00;22:00:00;
1979;12.02.2021 00:00:00;14:00:00;22:00:00;
1979;15.02.2021 00:00:00;06:00:00;14:00:00;
1979;16.02.2021 00:00:00;06:00:00;14:00:00;
1979;17.02.2021 00:00:00;06:00:00;14:00:00;
1979;18.02.2021 00:00:00;06:00:00;14:00:00;
1979;19.02.2021 00:00:00;06:00:00;14:00:00;
1979;22.02.2021 00:00:00;22:00:00;06:00:00;
1979;23.02.2021 00:00:00;22:00:00;06:00:00;
1979;24.02.2021 00:00:00;22:00:00;06:00:00;
1979;25.02.2021 00:00:00;22:00:00;06:00:00;
1979;26.02.2021 00:00:00;22:00:00;06:00:00;
1878;01.02.2021 00:00:00;22:00:00;06:00:00;
1878;02.02.2021 00:00:00;22:00:00;06:00:00;
1878;03.02.2021 00:00:00;22:00:00;06:00:00;
1878;04.02.2021 00:00:00;22:00:00;06:00:00;
1878;05.02.2021 00:00:00;22:00:00;06:00:00;
1878;08.02.2021 00:00:00;14:00:00;22:00:00;
1878;09.02.2021 00:00:00;14:00:00;22:00:00;
1878;10.02.2021 00:00:00;14:00:00;22:00:00;
1878;11.02.2021 00:00:00;14:00:00;22:00:00;
1878;12.02.2021 00:00:00;14:00:00;22:00:00;
1878;15.02.2021 00:00:00;06:00:00;14:00:00;
1878;16.02.2021 00:00:00;06:00:00;14:00:00;
1878;17.02.2021 00:00:00;06:00:00;14:00:00;
1878;18.02.2021 00:00:00;06:00:00;14:00:00;
1878;19.02.2021 00:00:00;06:00:00;14:00:00;
1878;22.02.2021 00:00:00;22:00:00;06:00:00;
1878;23.02.2021 00:00:00;22:00:00;06:00:00;
1878;24.02.2021 00:00:00;22:00:00;06:00:00;
1878;25.02.2021 00:00:00;22:00:00;06:00:00;
1878;26.02.2021 00:00:00;22:00:00;06:00:00;
175;01.02.2021 00:00:00;14:00:00;22:00:00;
175;02.02.2021 00:00:00;14:00:00;22:00:00;
175;04.02.2021 00:00:00;09:40:26;22:00:17;
175;05.02.2021 00:00:00;14:00:00;22:00:00;
175;08.02.2021 00:00:00;06:00:00;14:00:00;
175;09.02.2021 00:00:00;06:00:00;14:00:00;
175;10.02.2021 00:00:00;06:00:00;14:00:00;
175;11.02.2021 00:00:00;06:00:00;14:00:00;
175;12.02.2021 00:00:00;06:00:00;14:00:00;
175;13.02.2021 00:00:00;06:00:00;14:00:00;
175;15.02.2021 00:00:00;22:00:00;06:00:00;
175;16.02.2021 00:00:00;22:00:00;06:00:00;
175;17.02.2021 00:00:00;22:00:00;06:00:00;
175;18.02.2021 00:00:00;22:00:00;06:00:00;
175;19.02.2021 00:00:00;22:00:00;06:00:00;
559;01.02.2021 00:00:00;14:00:00;22:00:00;
559;02.02.2021 00:00:00;14:00:00;22:00:00;
559;03.02.2021 00:00:00;14:00:00;22:00:00;
559;04.02.2021 00:00:00;14:00:00;22:00:00;
559;05.02.2021 00:00:00;14:00:00;22:00:00;
559;08.02.2021 00:00:00;06:00:00;14:00:00;
559;09.02.2021 00:00:00;06:00:00;14:00:00;
559;10.02.2021 00:00:00;06:00:00;14:00:00;
559;11.02.2021 00:00:00;06:00:00;14:00:00;
559;12.02.2021 00:00:00;06:00:00;14:00:00;
559;15.02.2021 00:00:00;22:00:00;06:00:00;
559;16.02.2021 00:00:00;22:00:00;06:00:00;
559;17.02.2021 00:00:00;22:00:00;06:00:00;
559;18.02.2021 00:00:00;22:00:00;06:00:00;
559;19.02.2021 00:00:00;22:00:00;06:00:00;
559;22.02.2021 00:00:00;14:00:00;22:00:00;
559;23.02.2021 00:00:00;14:00:00;22:00:00;
559;24.02.2021 00:00:00;14:00:00;22:00:00;
559;25.02.2021 00:00:00;14:00:00;22:00:00;
559;26.02.2021 00:00:00;14:00:00;22:00:00;
1697;08.02.2021 00:00:00;22:00:00;06:00:00;
1697;09.02.2021 00:00:00;22:00:00;06:00:00;
1697;10.02.2021 00:00:00;22:00:00;06:00:00;
1697;11.02.2021 00:00:00;22:00:00;06:00:00;
1697;12.02.2021 00:00:00;22:00:00;06:00:00;
1697;15.02.2021 00:00:00;14:00:00;22:00:00;
1697;16.02.2021 00:00:00;14:00:00;22:00:00;
1697;17.02.2021 00:00:00;14:00:00;22:00:00;
1697;18.02.2021 00:00:00;14:00:00;22:00:00;
1697;19.02.2021 00:00:00;14:00:00;22:00:00;
1697;22.02.2021 00:00:00;06:00:00;14:00:00;
1697;23.02.2021 00:00:00;06:00:00;14:00:00;
1697;24.02.2021 00:00:00;06:00:00;14:00:00;
1697;25.02.2021 00:00:00;06:00:00;14:00:00;
57;01.02.2021 00:00:00;14:00:00;22:00:00;
57;02.02.2021 00:00:00;14:00:00;22:00:00;
57;15.02.2021 00:00:00;22:00:00;06:00:00;
57;16.02.2021 00:00:00;22:00:00;06:00:00;
57;17.02.2021 00:00:00;22:00:00;06:00:00;
57;18.02.2021 00:00:00;22:00:00;06:00:00;
57;19.02.2021 00:00:00;22:00:00;06:00:00;
57;22.02.2021 00:00:00;14:00:00;22:00:00;
57;23.02.2021 00:00:00;14:00:00;22:00:00;
57;24.02.2021 00:00:00;14:00:00;22:00:00;
57;25.02.2021 00:00:00;14:00:00;22:00:00;
57;26.02.2021 00:00:00;14:00:00;22:00:00;
2122;01.02.2021 00:00:00;06:00:00;14:00:00;
2122;02.02.2021 00:00:00;06:00:00;13:00:03;
2122;03.02.2021 00:00:00;06:00:00;11:00:37;
2122;04.02.2021 00:00:00;06:00:00;14:33:01;
2122;05.02.2021 00:00:00;06:00:00;15:00:10;
2122;10.02.2021 00:00:00;06:00:00;15:31:24;
2122;11.02.2021 00:00:00;06:00:00;14:00:00;
2122;12.02.2021 00:00:00;06:00:00;12:03:48;
2122;13.02.2021 00:00:00;06:00:00;13:01:10;
2122;15.02.2021 00:00:00;06:00:00;14:00:00;
2122;16.02.2021 00:00:00;06:00:00;14:00:00;
2122;17.02.2021 00:00:00;06:00:00;15:30:04;
2122;18.02.2021 00:00:00;06:00:00;14:30:21;
2122;20.02.2021 00:00:00;06:00:00;14:00:00;
2122;22.02.2021 00:00:00;06:00:00;14:00:00;
2122;23.02.2021 00:00:00;06:00:00;13:31:31;
2122;24.02.2021 00:00:00;06:00:00;14:38:54;
2122;25.02.2021 00:00:00;06:00:00;14:00:00;
2122;26.02.2021 00:00:00;06:00:00;16:00:14;
2122;27.02.2021 00:00:00;06:00:00;14:00:00;
1218;01.02.2021 00:00:00;06:00:00;14:00:00;
1218;02.02.2021 00:00:00;06:00:00;14:00:00;
1218;03.02.2021 00:00:00;06:00:00;14:00:00;
1218;04.02.2021 00:00:00;06:00:00;14:00:00;
1218;05.02.2021 00:00:00;06:00:00;14:00:00;
1218;08.02.2021 00:00:00;06:00:00;16:01:12;
1218;09.02.2021 00:00:00;06:00:00;14:30:35;
1218;10.02.2021 00:00:00;06:00:00;15:30:04;
1218;11.02.2021 00:00:00;06:00:00;14:30:22;
1218;12.02.2021 00:00:00;06:00:00;14:00:00;
1218;13.02.2021 00:00:00;06:00:00;12:00:29;
1218;15.02.2021 00:00:00;06:00:00;14:00:00;
1218;16.02.2021 00:00:00;06:00:00;14:00:00;
1218;17.02.2021 00:00:00;06:00:00;14:00:00;
1218;18.02.2021 00:00:00;06:00:00;14:00:00;
1218;19.02.2021 00:00:00;06:00:00;14:00:00;
1218;22.02.2021 00:00:00;06:00:00;14:00:00;
1218;23.02.2021 00:00:00;06:00:00;14:00:00;
1218;24.02.2021 00:00:00;06:00:00;14:00:00;
1218;25.02.2021 00:00:00;06:00:00;14:00:00;
1218;26.02.2021 00:00:00;06:00:00;16:00:20;
1218;27.02.2021 00:00:00;06:00:00;14:00:00;
1216;02.02.2021 00:00:00;06:03:34;14:00:54;
1216;03.02.2021 00:00:00;06:00:00;14:30:04;
1216;04.02.2021 00:00:00;06:26:13;14:26:13;
1216;05.02.2021 00:00:00;06:00:00;13:02:38;
1216;08.02.2021 00:00:00;06:00:03;22:01:31;
1216;09.02.2021 00:00:00;06:26:58;17:00:06;
1216;10.02.2021 00:00:00;06:00:00;15:00:03;
1216;11.02.2021 00:00:00;06:00:00;14:00:00;
1216;12.02.2021 00:00:00;06:12:37;14:01:12;
1216;13.02.2021 00:00:00;06:00:00;13:00:09;
1216;15.02.2021 00:00:00;06:00:00;14:00:00;
1216;16.02.2021 00:00:00;06:00:00;14:00:00;
1216;17.02.2021 00:00:00;06:00:00;23:59:00;
1216;19.02.2021 00:00:00;06:57:56;14:00:44;
1216;20.02.2021 00:00:00;06:00:00;13:01:02;
1216;22.02.2021 00:00:00;06:00:00;14:00:00;
1216;23.02.2021 00:00:00;06:01:00;14:00:45;
1216;24.02.2021 00:00:00;06:00:00;14:30:06;
1216;25.02.2021 00:00:00;06:00:00;14:00:00;
1216;26.02.2021 00:00:00;06:00:00;14:00:00;
1216;27.02.2021 00:00:00;06:00:00;14:00:00;
115;01.02.2021 00:00:00;06:15:05;14:15:05;
115;02.02.2021 00:00:00;06:17:44;14:17:44;
115;03.02.2021 00:00:00;06:23:29;14:23:29;
115;04.02.2021 00:00:00;06:22:24;14:22:24;
115;05.02.2021 00:00:00;07:30:00;14:30:00;
115;08.02.2021 00:00:00;06:16:07;14:16:07;
115;09.02.2021 00:00:00;06:19:09;14:01:16;
115;10.02.2021 00:00:00;06:11:10;14:11:10;
115;11.02.2021 00:00:00;06:17:42;14:17:42;
115;12.02.2021 00:00:00;06:47:19;14:47:19;
115;15.02.2021 00:00:00;06:44:37;14:34:44;
115;16.02.2021 00:00:00;06:21:23;14:21:23;
115;19.02.2021 00:00:00;06:20:38;14:20:38;
115;22.02.2021 00:00:00;06:21:23;14:21:23;
115;23.02.2021 00:00:00;06:41:28;14:34:33;
115;24.02.2021 00:00:00;06:14:43;14:14:43;
115;25.02.2021 00:00:00;06:11:17;14:11:17;
115;26.02.2021 00:00:00;07:00:00;14:00:00;
1116;01.02.2021 00:00:00;07:49:14;15:49:14;
1116;02.02.2021 00:00:00;07:51:06;15:51:06;
1116;03.02.2021 00:00:00;07:50:03;16:23:44;
1116;04.02.2021 00:00:00;08:03:26;16:03:26;
1116;05.02.2021 00:00:00;07:51:56;15:51:56;
1116;08.02.2021 00:00:00;07:22:43;16:10:59;
1116;09.02.2021 00:00:00;07:50:55;15:50:55;
1116;10.02.2021 00:00:00;07:55:30;15:55:30;
1116;11.02.2021 00:00:00;07:47:59;15:47:59;
1116;12.02.2021 00:00:00;07:48:28;15:48:28;
1116;15.02.2021 00:00:00;07:48:37;15:48:37;
1116;16.02.2021 00:00:00;07:48:54;15:48:54;
1116;17.02.2021 00:00:00;07:51:07;15:51:07;
1116;18.02.2021 00:00:00;07:50:07;15:50:07;
1116;19.02.2021 00:00:00;07:46:07;15:46:07;
1116;22.02.2021 00:00:00;07:50:28;15:50:28;
1116;23.02.2021 00:00:00;07:52:33;15:52:33;
1116;24.02.2021 00:00:00;07:51:32;15:51:32;
1116;25.02.2021 00:00:00;07:46:11;15:46:11;
1116;26.02.2021 00:00:00;07:49:15;16:27:43;
2017;01.02.2021 00:00:00;06:00:00;14:00:00;
2017;02.02.2021 00:00:00;06:00:00;14:00:00;
2017;03.02.2021 00:00:00;06:00:00;14:00:00;
2017;04.02.2021 00:00:00;06:00:00;14:00:00;
2017;05.02.2021 00:00:00;06:00:00;14:00:00;
2017;06.02.2021 00:00:00;06:00:00;14:00:00;
2017;08.02.2021 00:00:00;22:00:00;06:00:00;
2017;09.02.2021 00:00:00;22:00:00;06:00:00;
2287;20.02.2021 00:00:00;06:00:00;14:00:00;
2287;22.02.2021 00:00:00;22:00:00;06:00:00;
2287;23.02.2021 00:00:00;22:00:00;06:00:00;
2287;24.02.2021 00:00:00;22:00:00;06:00:00;
2287;25.02.2021 00:00:00;22:00:00;06:00:00;
2287;26.02.2021 00:00:00;22:00:00;06:00:00;
2292;01.02.2021 00:00:00;06:00:00;14:00:00;
2292;02.02.2021 00:00:00;06:00:00;14:00:00;
2292;03.02.2021 00:00:00;06:00:00;14:00:00;
2292;04.02.2021 00:00:00;06:00:00;14:00:00;
2292;05.02.2021 00:00:00;06:00:00;14:00:00;
2292;06.02.2021 00:00:00;06:00:00;14:00:00;
2292;08.02.2021 00:00:00;06:00:00;14:00:00;
2292;09.02.2021 00:00:00;06:00:00;14:00:00;
2292;10.02.2021 00:00:00;06:00:00;14:00:00;
2292;11.02.2021 00:00:00;06:00:00;14:00:00;
2292;12.02.2021 00:00:00;06:00:00;14:00:00;
2292;15.02.2021 00:00:00;06:00:00;14:00:00;
2292;16.02.2021 00:00:00;06:00:00;08:47:40;
2292;17.02.2021 00:00:00;06:00:00;14:00:00;
2292;18.02.2021 00:00:00;06:00:00;14:00:00;
2292;19.02.2021 00:00:00;06:00:00;14:00:00;
2292;22.02.2021 00:00:00;06:00:00;14:00:00;
2292;23.02.2021 00:00:00;06:00:00;14:00:00;
2292;24.02.2021 00:00:00;06:00:00;14:00:00;
2292;25.02.2021 00:00:00;06:00:00;14:00:00;
2292;26.02.2021 00:00:00;06:00:00;14:00:00;
2313;08.02.2021 00:00:00;11:00:00;14:07:27;
2313;09.02.2021 00:00:00;06:00:00;14:00:00;
2313;10.02.2021 00:00:00;06:00:00;14:00:00;
2313;11.02.2021 00:00:00;06:00:00;14:00:00;
2313;12.02.2021 00:00:00;06:00:00;14:00:00;
2313;15.02.2021 00:00:00;22:00:00;06:00:00;
2313;16.02.2021 00:00:00;22:00:00;06:00:00;
2313;17.02.2021 00:00:00;22:00:00;06:00:00;
2313;18.02.2021 00:00:00;22:00:00;06:00:00;
2313;19.02.2021 00:00:00;22:00:00;06:00:00;
2313;22.02.2021 00:00:00;14:00:00;22:00:00;
2313;23.02.2021 00:00:00;14:00:00;22:00:00;
2313;24.02.2021 00:00:00;14:00:00;22:00:00;
2313;25.02.2021 00:00:00;14:00:00;22:00:00;
2313;26.02.2021 00:00:00;14:00:00;22:00:00;
2317;08.02.2021 00:00:00;22:00:00;06:00:00;
2317;09.02.2021 00:00:00;22:00:00;06:00:00;
2317;10.02.2021 00:00:00;22:00:00;06:00:00;
2317;11.02.2021 00:00:00;22:00:00;06:00:00;
2317;12.02.2021 00:00:00;22:00:00;06:00:00;
2317;15.02.2021 00:00:00;14:00:00;22:00:00;
2317;16.02.2021 00:00:00;14:00:00;22:00:00;
2317;17.02.2021 00:00:00;14:00:00;22:00:00;
2317;18.02.2021 00:00:00;14:00:00;22:00:00;
2317;19.02.2021 00:00:00;14:00:00;22:00:00;
2317;22.02.2021 00:00:00;06:00:00;14:00:00;
2317;23.02.2021 00:00:00;06:00:00;14:00:00;
2317;24.02.2021 00:00:00;06:00:00;14:00:00;
2317;25.02.2021 00:00:00;06:00:00;14:00:00;
2317;26.02.2021 00:00:00;06:00:00;14:00:00;
2317;27.02.2021 00:00:00;06:00:00;14:00:00;
2326;01.02.2021 00:00:00;14:00:00;22:00:00;
2326;02.02.2021 00:00:00;14:00:00;22:00:00;
2326;03.02.2021 00:00:00;14:00:00;22:00:00;
2326;04.02.2021 00:00:00;14:00:00;22:00:00;
2326;05.02.2021 00:00:00;14:00:00;22:00:00;
2326;06.02.2021 00:00:00;14:00:00;22:00:00;
2326;08.02.2021 00:00:00;06:00:00;14:00:00;
2326;09.02.2021 00:00:00;06:00:00;14:00:00;
2326;10.02.2021 00:00:00;06:00:00;14:00:00;
2326;11.02.2021 00:00:00;06:00:00;14:00:00;
2326;12.02.2021 00:00:00;06:00:00;14:00:00;
2326;13.02.2021 00:00:00;06:00:00;14:00:00;
2326;15.02.2021 00:00:00;22:00:00;06:00:00;
2326;16.02.2021 00:00:00;22:00:00;06:00:00;
2326;17.02.2021 00:00:00;22:00:00;06:00:00;
2326;18.02.2021 00:00:00;22:00:00;06:00:00;
2326;19.02.2021 00:00:00;22:00:00;06:00:00;
2326;22.02.2021 00:00:00;14:00:00;22:00:00;
2326;23.02.2021 00:00:00;14:00:00;22:00:00;
2326;24.02.2021 00:00:00;14:00:00;22:00:00;
2326;25.02.2021 00:00:00;14:00:00;22:00:00;
2326;26.02.2021 00:00:00;14:00:00;22:00:00;
2326;27.02.2021 00:00:00;14:00:00;22:00:00;
2359;23.02.2021 00:00:00;09:17:17;22:00:12;
2359;24.02.2021 00:00:00;09:53:13;22:00:49;
2359;25.02.2021 00:00:00;14:00:00;22:00:00;
2359;26.02.2021 00:00:00;14:00:00;22:00:00;
2146;01.02.2021 00:00:00;14:00:00;22:00:00;
2146;02.02.2021 00:00:00;14:00:00;22:00:00;
2146;03.02.2021 00:00:00;14:00:00;22:00:00;
2146;04.02.2021 00:00:00;14:00:00;22:00:00;
2146;05.02.2021 00:00:00;14:00:00;22:00:00;
2146;08.02.2021 00:00:00;06:00:00;14:00:00;
2146;09.02.2021 00:00:00;06:00:00;14:00:00;
2146;10.02.2021 00:00:00;06:00:00;14:00:00;
2146;15.02.2021 00:00:00;22:00:00;06:00:00;
2146;16.02.2021 00:00:00;22:00:00;06:00:00;
2146;17.02.2021 00:00:00;22:00:00;06:00:00;
2146;18.02.2021 00:00:00;22:00:00;06:00:00;
2146;19.02.2021 00:00:00;22:00:00;06:00:00;
2146;22.02.2021 00:00:00;14:00:00;22:00:00;
2146;23.02.2021 00:00:00;14:00:00;22:00:00;
2146;24.02.2021 00:00:00;14:00:00;22:00:00;
2146;25.02.2021 00:00:00;14:00:00;22:00:00;
2146;26.02.2021 00:00:00;14:00:00;22:00:00;
2155;01.02.2021 00:00:00;22:00:00;06:00:00;
2155;02.02.2021 00:00:00;22:00:00;06:00:00;
2155;03.02.2021 00:00:00;22:00:00;06:00:00;
2155;04.02.2021 00:00:00;22:00:00;06:00:00;
2155;08.02.2021 00:00:00;14:00:00;22:00:00;
2155;09.02.2021 00:00:00;14:00:00;22:00:00;
2155;10.02.2021 00:00:00;14:00:00;22:00:00;
2155;11.02.2021 00:00:00;14:00:00;22:00:00;
2155;12.02.2021 00:00:00;14:00:00;22:00:00;
2155;13.02.2021 00:00:00;14:00:00;22:00:00;
2155;15.02.2021 00:00:00;06:00:00;14:00:00;
2155;16.02.2021 00:00:00;06:00:00;14:00:00;
2155;17.02.2021 00:00:00;06:00:00;18:00:28;
2155;18.02.2021 00:00:00;06:00:00;14:00:00;
2155;22.02.2021 00:00:00;18:00:00;06:00:39;
2155;23.02.2021 00:00:00;18:00:00;06:01:08;
2155;24.02.2021 00:00:00;18:00:00;06:02:23;
2155;25.02.2021 00:00:00;18:00:00;06:01:55;
2155;26.02.2021 00:00:00;22:00:00;06:00:00;
2173;01.02.2021 00:00:00;22:00:00;06:00:00;
2173;02.02.2021 00:00:00;22:00:00;06:00:00;
2173;03.02.2021 00:00:00;22:00:00;06:00:00;
2173;04.02.2021 00:00:00;22:00:00;06:00:00;
2173;05.02.2021 00:00:00;22:00:00;06:00:00;
2173;08.02.2021 00:00:00;14:00:00;22:00:00;
2173;09.02.2021 00:00:00;14:00:00;22:00:00;
2173;10.02.2021 00:00:00;14:00:00;22:00:00;
2173;11.02.2021 00:00:00;14:00:00;22:00:00;
2173;12.02.2021 00:00:00;14:00:00;22:00:00;
2173;16.02.2021 00:00:00;06:00:00;14:00:00;
2173;17.02.2021 00:00:00;06:00:00;14:00:00;
2173;18.02.2021 00:00:00;06:00:00;14:00:00;
2173;19.02.2021 00:00:00;06:00:00;14:00:00;
2173;22.02.2021 00:00:00;22:00:00;06:00:00;
2173;23.02.2021 00:00:00;22:00:00;06:00:00;
2173;24.02.2021 00:00:00;22:00:00;06:00:00;
2173;25.02.2021 00:00:00;22:00:00;06:00:00;
2173;26.02.2021 00:00:00;22:00:00;06:00:00;
2231;01.02.2021 00:00:00;06:00:00;14:00:00;
2231;02.02.2021 00:00:00;06:00:00;14:00:00;
2231;03.02.2021 00:00:00;06:00:00;14:00:00;
2231;04.02.2021 00:00:00;06:00:00;14:00:00;
2231;05.02.2021 00:00:00;06:00:00;14:00:00;
2231;08.02.2021 00:00:00;22:00:00;06:00:00;
2231;09.02.2021 00:00:00;22:00:00;06:00:00;
2231;10.02.2021 00:00:00;22:00:00;06:00:00;
2231;11.02.2021 00:00:00;22:00:00;06:00:00;
2231;12.02.2021 00:00:00;22:00:00;06:00:00;
2231;15.02.2021 00:00:00;14:00:00;22:00:00;
2231;16.02.2021 00:00:00;14:00:00;22:00:00;
2231;17.02.2021 00:00:00;14:00:00;22:00:00;
2231;18.02.2021 00:00:00;14:00:00;22:00:00;
2231;19.02.2021 00:00:00;14:00:00;22:00:00;
2231;22.02.2021 00:00:00;06:00:00;14:00:00;
2231;23.02.2021 00:00:00;06:00:00;14:00:00;
2231;24.02.2021 00:00:00;06:00:00;14:00:00;
2231;25.02.2021 00:00:00;06:00:00;14:00:00;
2231;26.02.2021 00:00:00;06:00:00;14:00:00;
2300;01.02.2021 00:00:00;14:00:00;22:00:00;
2300;02.02.2021 00:00:00;14:00:00;22:00:00;
2300;03.02.2021 00:00:00;14:00:00;22:00:00;
2300;04.02.2021 00:00:00;14:16:08;22:01:42;
2300;05.02.2021 00:00:00;14:00:00;22:00:00;
2300;08.02.2021 00:00:00;06:00:00;14:00:00;
2300;09.02.2021 00:00:00;06:00:00;14:00:00;
2300;10.02.2021 00:00:00;06:00:00;14:00:00;
2300;12.02.2021 00:00:00;06:00:00;14:00:00;
2300;15.02.2021 00:00:00;22:00:00;06:00:00;
2300;16.02.2021 00:00:00;22:00:00;06:00:00;
2300;17.02.2021 00:00:00;22:00:00;06:00:00;
2300;19.02.2021 00:00:00;22:00:00;06:00:00;
2300;22.02.2021 00:00:00;14:00:00;22:00:00;
2300;23.02.2021 00:00:00;14:00:00;22:00:00;
2300;24.02.2021 00:00:00;14:00:00;22:00:00;
2337;01.02.2021 00:00:00;06:00:00;14:00:00;
2337;03.02.2021 00:00:00;06:00:00;14:00:00;
2337;04.02.2021 00:00:00;06:00:00;14:00:00;
2337;05.02.2021 00:00:00;06:00:00;14:00:00;
2337;08.02.2021 00:00:00;22:00:00;06:00:00;
2337;09.02.2021 00:00:00;22:00:00;06:00:00;
2337;10.02.2021 00:00:00;22:00:00;06:00:00;
2337;11.02.2021 00:00:00;22:00:00;06:00:00;
2337;12.02.2021 00:00:00;22:00:00;06:00:00;
2337;15.02.2021 00:00:00;14:00:00;22:00:00;
2337;16.02.2021 00:00:00;14:00:00;22:00:00;
2337;17.02.2021 00:00:00;14:00:00;22:00:00;
2337;18.02.2021 00:00:00;14:00:00;22:00:00;
2337;19.02.2021 00:00:00;14:00:00;22:00:00;
2337;23.02.2021 00:00:00;06:00:00;14:00:00;
2337;24.02.2021 00:00:00;06:00:00;14:00:00;
2337;25.02.2021 00:00:00;06:00:00;14:00:00;
2337;26.02.2021 00:00:00;06:00:00;14:00:00;
2364;01.02.2021 00:00:00;14:00:00;22:00:00;
2364;02.02.2021 00:00:00;14:00:00;22:00:00;
2364;03.02.2021 00:00:00;14:00:00;22:00:00;
2364;04.02.2021 00:00:00;14:00:00;22:00:00;
2364;05.02.2021 00:00:00;14:00:00;22:00:00;
2364;08.02.2021 00:00:00;06:00:00;14:00:00;
2364;09.02.2021 00:00:00;06:00:00;14:00:00;
2364;10.02.2021 00:00:00;06:00:00;14:00:00;
2364;11.02.2021 00:00:00;06:00:00;14:00:00;
2364;15.02.2021 00:00:00;22:00:00;06:00:00;
2364;16.02.2021 00:00:00;22:00:00;06:00:00;
2364;17.02.2021 00:00:00;22:00:00;06:00:00;
2364;18.02.2021 00:00:00;22:00:00;06:00:00;
2364;19.02.2021 00:00:00;22:00:00;06:00:00;
2364;22.02.2021 00:00:00;14:00:00;22:00:00;
2364;23.02.2021 00:00:00;14:00:00;22:00:00;
2364;24.02.2021 00:00:00;14:00:00;22:00:00;
2364;25.02.2021 00:00:00;14:00:00;22:00:00;
2364;26.02.2021 00:00:00;14:00:00;22:00:00;
2353;01.02.2021 00:00:00;06:00:00;14:00:00;
2353;02.02.2021 00:00:00;06:00:00;14:00:00;
2353;03.02.2021 00:00:00;06:00:00;14:00:00;
2353;04.02.2021 00:00:00;06:00:00;14:00:00;
2353;05.02.2021 00:00:00;06:00:00;14:00:00;
2353;08.02.2021 00:00:00;06:00:00;14:00:00;
2353;09.02.2021 00:00:00;06:00:00;14:00:00;
2353;10.02.2021 00:00:00;06:00:00;14:00:00;
2353;11.02.2021 00:00:00;06:00:00;14:00:00;
2353;12.02.2021 00:00:00;06:00:00;14:00:00;
2353;13.02.2021 00:00:00;06:00:00;14:00:00;
389;15.02.2021 00:00:00;06:00:00;14:00:00;
389;16.02.2021 00:00:00;06:00:00;14:00:00;
389;17.02.2021 00:00:00;06:00:00;14:00:00;
389;18.02.2021 00:00:00;06:00:00;14:00:00;
389;19.02.2021 00:00:00;06:00:00;14:00:00;
389;22.02.2021 00:00:00;22:00:00;06:00:00;
389;23.02.2021 00:00:00;22:00:00;06:00:00;
389;24.02.2021 00:00:00;22:00:00;06:00:00;
389;25.02.2021 00:00:00;22:00:00;06:00:00;
389;26.02.2021 00:00:00;22:00:00;06:00:00;
237;01.02.2021 00:00:00;07:53:35;15:53:35;
237;02.02.2021 00:00:00;07:53:02;15:53:02;
237;03.02.2021 00:00:00;07:52:57;15:52:57;
237;04.02.2021 00:00:00;07:54:02;15:54:02;
237;05.02.2021 00:00:00;07:51:33;15:51:33;
237;08.02.2021 00:00:00;07:50:00;15:50:00;
237;09.02.2021 00:00:00;07:31:36;15:31:36;
237;10.02.2021 00:00:00;07:29:32;15:29:32;
237;11.02.2021 00:00:00;07:31:23;15:31:23;
237;12.02.2021 00:00:00;07:39:09;15:39:09;
237;15.02.2021 00:00:00;07:50:53;15:50:53;
237;16.02.2021 00:00:00;07:49:59;15:49:59;
237;17.02.2021 00:00:00;07:55:47;15:55:47;
237;18.02.2021 00:00:00;07:55:30;15:55:30;
237;19.02.2021 00:00:00;07:55:59;15:10:32;
237;22.02.2021 00:00:00;07:52:11;15:52:11;
237;24.02.2021 00:00:00;07:39:32;15:39:32;
237;25.02.2021 00:00:00;07:41:39;15:41:39;
237;26.02.2021 00:00:00;07:52:41;15:52:41;
138;01.02.2021 00:00:00;07:48:13;15:48:13;
